timestamp,long_flux_pred,goes_class_pred
2025-08-02 00:00:00,9.743290276874779e-07,B
2025-08-02 00:01:00,9.995223548795085e-07,B
2025-08-02 00:02:00,1.0380246455257644e-06,C
2025-08-02 00:03:00,1.119129289580815e-06,C
2025-08-02 00:04:00,1.1725396886335243e-06,C
2025-08-02 00:05:00,1.2084015289465485e-06,C
2025-08-02 00:06:00,1.2460747584181064e-06,C
2025-08-02 00:07:00,1.2380856778356246e-06,C
2025-08-02 00:08:00,1.2143279413664116e-06,C
2025-08-02 00:09:00,1.224482868299485e-06,C
2025-08-02 00:10:00,1.236588352242016e-06,C
2025-08-02 00:11:00,1.2541204673123722e-06,C
2025-08-02 00:12:00,1.2653485965990675e-06,C
2025-08-02 00:13:00,1.2624578121506675e-06,C
2025-08-02 00:14:00,1.255278758527167e-06,C
2025-08-02 00:15:00,1.2495959127139093e-06,C
2025-08-02 00:16:00,1.2608020377180958e-06,C
2025-08-02 00:17:00,1.2611615239953907e-06,C
2025-08-02 00:18:00,1.2642533531515513e-06,C
2025-08-02 00:19:00,1.2742785342401064e-06,C
2025-08-02 00:20:00,1.2914516484011681e-06,C
2025-08-02 00:21:00,1.2927232743014148e-06,C
2025-08-02 00:22:00,1.2955042795486583e-06,C
2025-08-02 00:23:00,1.3166710538422965e-06,C
2025-08-02 00:24:00,1.321052639591911e-06,C
2025-08-02 00:25:00,1.3209227905189432e-06,C
2025-08-02 00:26:00,1.319867964253494e-06,C
2025-08-02 00:27:00,1.3148805663077952e-06,C
2025-08-02 00:28:00,1.314384121732027e-06,C
2025-08-02 00:29:00,1.316300840049741e-06,C
2025-08-02 00:30:00,1.3143070019939118e-06,C
2025-08-02 00:31:00,1.3149067546278888e-06,C
2025-08-02 00:32:00,1.3266290188726669e-06,C
2025-08-02 00:33:00,1.3640591333918348e-06,C
2025-08-02 00:34:00,1.4546831427323829e-06,C
2025-08-02 00:35:00,1.5807616543448049e-06,C
2025-08-02 00:36:00,1.632994216818744e-06,C
2025-08-02 00:37:00,1.6327375639129326e-06,C
2025-08-02 00:38:00,1.6519070121867517e-06,C
2025-08-02 00:39:00,1.6700663071102881e-06,C
2025-08-02 00:40:00,1.6938666844760868e-06,C
2025-08-02 00:41:00,1.717731301087678e-06,C
2025-08-02 00:42:00,1.751618936145091e-06,C
2025-08-02 00:43:00,1.778050336500423e-06,C
2025-08-02 00:44:00,1.8256526970970295e-06,C
2025-08-02 00:45:00,1.8914755816948409e-06,C
2025-08-02 00:46:00,1.9661466477482795e-06,C
2025-08-02 00:47:00,1.994317502541628e-06,C
2025-08-02 00:48:00,2.0328291072462025e-06,C
2025-08-02 00:49:00,2.15934070426796e-06,C
2025-08-02 00:50:00,2.2933764337704267e-06,C
2025-08-02 00:51:00,2.325370884342746e-06,C
2025-08-02 00:52:00,2.3656891686343342e-06,C
2025-08-02 00:53:00,2.3911325924904947e-06,C
2025-08-02 00:54:00,2.4778489797356868e-06,C
2025-08-02 00:55:00,2.4577339889136367e-06,C
2025-08-02 00:56:00,2.4701976661414645e-06,C
2025-08-02 00:57:00,2.4693014929885113e-06,C
2025-08-02 00:58:00,2.463626003796529e-06,C
2025-08-02 00:59:00,2.4830947167163e-06,C
2025-08-02 01:00:00,2.5939339924261333e-06,C
2025-08-02 01:01:00,2.6455247748698734e-06,C
2025-08-02 01:02:00,2.659006290872383e-06,C
2025-08-02 01:03:00,2.691244877465334e-06,C
2025-08-02 01:04:00,2.701420531418415e-06,C
2025-08-02 01:05:00,2.701117832001748e-06,C
2025-08-02 01:06:00,2.697217307542246e-06,C
2025-08-02 01:07:00,2.697217307542246e-06,C
2025-08-02 01:08:00,2.6701936820243967e-06,C
2025-08-02 01:09:00,2.6652805024622216e-06,C
2025-08-02 01:10:00,2.665713602362064e-06,C
2025-08-02 01:11:00,2.665874570406737e-06,C
2025-08-02 01:12:00,2.655353675667337e-06,C
2025-08-02 01:13:00,2.7049669662343505e-06,C
2025-08-02 01:14:00,2.702639256649642e-06,C
2025-08-02 01:15:00,2.6971237180023796e-06,C
2025-08-02 01:16:00,2.6685416534192264e-06,C
2025-08-02 01:17:00,2.6688166059228036e-06,C
2025-08-02 01:18:00,2.667016367033656e-06,C
2025-08-02 01:19:00,2.683578601242297e-06,C
2025-08-02 01:20:00,2.6941336784906978e-06,C
2025-08-02 01:21:00,2.7018980819932643e-06,C
2025-08-02 01:22:00,2.651840122852989e-06,C
2025-08-02 01:23:00,2.6261873065001944e-06,C
2025-08-02 01:24:00,2.597945986575399e-06,C
2025-08-02 01:25:00,2.6010840152485056e-06,C
2025-08-02 01:26:00,2.5880555282697375e-06,C
2025-08-02 01:27:00,2.5988952836777167e-06,C
2025-08-02 01:28:00,2.6141537819090695e-06,C
2025-08-02 01:29:00,2.643481079014709e-06,C
2025-08-02 01:30:00,2.6951619426395123e-06,C
2025-08-02 01:31:00,2.7103979750940947e-06,C
2025-08-02 01:32:00,2.7592123647375884e-06,C
2025-08-02 01:33:00,2.7245695078167237e-06,C
2025-08-02 01:34:00,2.7474816579334894e-06,C
2025-08-02 01:35:00,2.736196095850552e-06,C
2025-08-02 01:36:00,2.7174361341173437e-06,C
2025-08-02 01:37:00,2.6973609624856555e-06,C
2025-08-02 01:38:00,2.658962496028671e-06,C
2025-08-02 01:39:00,2.658757844581957e-06,C
2025-08-02 01:40:00,2.6686771525920727e-06,C
2025-08-02 01:41:00,2.662398638369827e-06,C
2025-08-02 01:42:00,2.649651129689248e-06,C
2025-08-02 01:43:00,2.641629202380869e-06,C
2025-08-02 01:44:00,2.6256845593679085e-06,C
2025-08-02 01:45:00,2.5568410191428805e-06,C
2025-08-02 01:46:00,2.480706191868006e-06,C
2025-08-02 01:47:00,2.5524285037629307e-06,C
2025-08-02 01:48:00,2.5595635401283076e-06,C
2025-08-02 01:49:00,2.5815241076309634e-06,C
2025-08-02 01:50:00,2.5991099337316156e-06,C
2025-08-02 01:51:00,2.601026849982442e-06,C
2025-08-02 01:52:00,2.5811256721058555e-06,C
2025-08-02 01:53:00,2.561419896622323e-06,C
2025-08-02 01:54:00,2.55869505567855e-06,C
2025-08-02 01:55:00,2.520256099621807e-06,C
2025-08-02 01:56:00,2.527283026858358e-06,C
2025-08-02 01:57:00,2.514736097679436e-06,C
2025-08-02 01:58:00,2.519004327019275e-06,C
2025-08-02 01:59:00,2.534155799758567e-06,C
2025-08-02 02:00:00,2.5277083414718414e-06,C
2025-08-02 02:01:00,2.5667849485430766e-06,C
2025-08-02 02:02:00,2.6157157300349684e-06,C
2025-08-02 02:03:00,2.5934773650260198e-06,C
2025-08-02 02:04:00,2.5825724723555117e-06,C
2025-08-02 02:05:00,2.597404168670107e-06,C
2025-08-02 02:06:00,2.5923505026109638e-06,C
2025-08-02 02:07:00,2.5917610265337428e-06,C
2025-08-02 02:08:00,2.5766308247566084e-06,C
2025-08-02 02:09:00,2.5729851828459653e-06,C
2025-08-02 02:10:00,2.591815830292449e-06,C
2025-08-02 02:11:00,2.5841135608847674e-06,C
2025-08-02 02:12:00,2.5649238801609384e-06,C
2025-08-02 02:13:00,2.5563971497356137e-06,C
2025-08-02 02:14:00,2.5159750802102776e-06,C
2025-08-02 02:15:00,2.5178873699237825e-06,C
2025-08-02 02:16:00,2.5130264705431747e-06,C
2025-08-02 02:17:00,2.5138522059659317e-06,C
2025-08-02 02:18:00,2.5173505526166824e-06,C
2025-08-02 02:19:00,2.523997145204969e-06,C
2025-08-02 02:20:00,2.5594293259412903e-06,C
2025-08-02 02:21:00,2.55768905071716e-06,C
2025-08-02 02:22:00,2.5559497855706995e-06,C
2025-08-02 02:23:00,2.5786083323582394e-06,C
2025-08-02 02:24:00,2.6152723366669302e-06,C
2025-08-02 02:25:00,2.6247291823840314e-06,C
2025-08-02 02:26:00,2.6001779069436385e-06,C
2025-08-02 02:27:00,2.6205655754761923e-06,C
2025-08-02 02:28:00,2.718144374358332e-06,C
2025-08-02 02:29:00,2.873342584138483e-06,C
2025-08-02 02:30:00,2.934151145651546e-06,C
2025-08-02 02:31:00,2.9225232073975583e-06,C
2025-08-02 02:32:00,2.8836711304358646e-06,C
2025-08-02 02:33:00,2.8658328415402924e-06,C
2025-08-02 02:34:00,2.841990848692983e-06,C
2025-08-02 02:35:00,2.7180987268932806e-06,C
2025-08-02 02:36:00,2.668143480741641e-06,C
2025-08-02 02:37:00,2.5757329903475306e-06,C
2025-08-02 02:38:00,2.5340030942962085e-06,C
2025-08-02 02:39:00,2.49739720738581e-06,C
2025-08-02 02:40:00,2.532081913676833e-06,C
2025-08-02 02:41:00,2.529740611653582e-06,C
2025-08-02 02:42:00,2.5324489795000307e-06,C
2025-08-02 02:43:00,2.5348163220498165e-06,C
2025-08-02 02:44:00,2.516596127272743e-06,C
2025-08-02 02:45:00,2.512249715022363e-06,C
2025-08-02 02:46:00,2.5066124760366776e-06,C
2025-08-02 02:47:00,2.506871731436879e-06,C
2025-08-02 02:48:00,2.506615589037791e-06,C
2025-08-02 02:49:00,2.519238218663654e-06,C
2025-08-02 02:50:00,2.5245236997868074e-06,C
2025-08-02 02:51:00,2.5045963154090957e-06,C
2025-08-02 02:52:00,2.516942724155027e-06,C
2025-08-02 02:53:00,2.552228602125981e-06,C
2025-08-02 02:54:00,2.5500636679645477e-06,C
2025-08-02 02:55:00,2.542827134151491e-06,C
2025-08-02 02:56:00,2.512213972070392e-06,C
2025-08-02 02:57:00,2.5050046449283935e-06,C
2025-08-02 02:58:00,2.5095635664130084e-06,C
2025-08-02 02:59:00,2.4882989126402458e-06,C
2025-08-02 03:00:00,2.4580807498879266e-06,C
2025-08-02 03:01:00,2.3553411674590724e-06,C
2025-08-02 03:02:00,2.2710417493587816e-06,C
2025-08-02 03:03:00,2.1817369128256346e-06,C
2025-08-02 03:04:00,2.132871872586603e-06,C
2025-08-02 03:05:00,2.065765210262144e-06,C
2025-08-02 03:06:00,2.0084916652430075e-06,C
2025-08-02 03:07:00,1.9760813879403797e-06,C
2025-08-02 03:08:00,1.9466896280301772e-06,C
2025-08-02 03:09:00,1.9003264010857002e-06,C
2025-08-02 03:10:00,1.8339571543871135e-06,C
2025-08-02 03:11:00,1.7753868805039654e-06,C
2025-08-02 03:12:00,1.7105980194845654e-06,C
2025-08-02 03:13:00,1.6186380433054472e-06,C
2025-08-02 03:14:00,1.5272934277819513e-06,C
2025-08-02 03:15:00,1.4454954431683866e-06,C
2025-08-02 03:16:00,1.3599169606910078e-06,C
2025-08-02 03:17:00,1.3060402708175137e-06,C
2025-08-02 03:18:00,1.2623085923811614e-06,C
2025-08-02 03:19:00,1.2253157293113826e-06,C
2025-08-02 03:20:00,1.217575726084432e-06,C
2025-08-02 03:21:00,1.214984303429506e-06,C
2025-08-02 03:22:00,1.2244404106752628e-06,C
2025-08-02 03:23:00,1.2387496328332919e-06,C
2025-08-02 03:24:00,1.2562249107718786e-06,C
2025-08-02 03:25:00,1.2936853550866518e-06,C
2025-08-02 03:26:00,1.316799028466848e-06,C
2025-08-02 03:27:00,1.3397536413790675e-06,C
2025-08-02 03:28:00,1.3651923128874302e-06,C
2025-08-02 03:29:00,1.3807685763373013e-06,C
2025-08-02 03:30:00,1.385834687286496e-06,C
2025-08-02 03:31:00,1.400711452441285e-06,C
2025-08-02 03:32:00,1.4000019208387908e-06,C
2025-08-02 03:33:00,1.3910880033515997e-06,C
2025-08-02 03:34:00,1.384109928279705e-06,C
2025-08-02 03:35:00,1.3870397687284853e-06,C
2025-08-02 03:36:00,1.3826194482056477e-06,C
2025-08-02 03:37:00,1.3708958447096934e-06,C
2025-08-02 03:38:00,1.3446031157692543e-06,C
2025-08-02 03:39:00,1.3308008070870977e-06,C
2025-08-02 03:40:00,1.3179315573380281e-06,C
2025-08-02 03:41:00,1.3163996539116297e-06,C
2025-08-02 03:42:00,1.3128010862596254e-06,C
2025-08-02 03:43:00,1.3109209223885966e-06,C
2025-08-02 03:44:00,1.3007496439072206e-06,C
2025-08-02 03:45:00,1.2993435288205764e-06,C
2025-08-02 03:46:00,1.2983907761744982e-06,C
2025-08-02 03:47:00,1.295819648081419e-06,C
2025-08-02 03:48:00,1.312566855921278e-06,C
2025-08-02 03:49:00,1.335024821908749e-06,C
2025-08-02 03:50:00,1.3596535626843897e-06,C
2025-08-02 03:51:00,1.3815705807729492e-06,C
2025-08-02 03:52:00,1.40614330457458e-06,C
2025-08-02 03:53:00,1.4088122010484876e-06,C
2025-08-02 03:54:00,1.3956308739001086e-06,C
2025-08-02 03:55:00,1.3942542062566385e-06,C
2025-08-02 03:56:00,1.3862012478076984e-06,C
2025-08-02 03:57:00,1.3787007949186635e-06,C
2025-08-02 03:58:00,1.3677167575635947e-06,C
2025-08-02 03:59:00,1.3490426922521462e-06,C
2025-08-02 04:00:00,1.3274559890023932e-06,C
2025-08-02 04:01:00,1.3215393831089073e-06,C
2025-08-02 04:02:00,1.3090068977936623e-06,C
2025-08-02 04:03:00,1.2999613997090419e-06,C
2025-08-02 04:04:00,1.289462672382848e-06,C
2025-08-02 04:05:00,1.2667366591929875e-06,C
2025-08-02 04:06:00,1.250800130280864e-06,C
2025-08-02 04:07:00,1.2377590325312267e-06,C
2025-08-02 04:08:00,1.2214752919150712e-06,C
2025-08-02 04:09:00,1.2185283875287114e-06,C
2025-08-02 04:10:00,1.2228450988326767e-06,C
2025-08-02 04:11:00,1.2411075497938258e-06,C
2025-08-02 04:12:00,1.268316207700137e-06,C
2025-08-02 04:13:00,1.3074192777262745e-06,C
2025-08-02 04:14:00,1.330477451787854e-06,C
2025-08-02 04:15:00,1.331657452947552e-06,C
2025-08-02 04:16:00,1.3246852065095917e-06,C
2025-08-02 04:17:00,1.3196074399635383e-06,C
2025-08-02 04:18:00,1.3161319465370124e-06,C
2025-08-02 04:19:00,1.3176062107303137e-06,C
2025-08-02 04:20:00,1.3223906308234968e-06,C
2025-08-02 04:21:00,1.3551074267558645e-06,C
2025-08-02 04:22:00,1.410121434849625e-06,C
2025-08-02 04:23:00,1.4686428223432244e-06,C
2025-08-02 04:24:00,1.5615325047289798e-06,C
2025-08-02 04:25:00,1.6078862408246484e-06,C
2025-08-02 04:26:00,1.6123323353150747e-06,C
2025-08-02 04:27:00,1.6168501261552284e-06,C
2025-08-02 04:28:00,1.6150813911777701e-06,C
2025-08-02 04:29:00,1.6182317394192886e-06,C
2025-08-02 04:30:00,1.6297850845390174e-06,C
2025-08-02 04:31:00,1.6491050557285974e-06,C
2025-08-02 04:32:00,1.7107696799482396e-06,C
2025-08-02 04:33:00,1.8057360694719983e-06,C
2025-08-02 04:34:00,1.9097507727097756e-06,C
2025-08-02 04:35:00,2.0212019022561615e-06,C
2025-08-02 04:36:00,2.2043865876418047e-06,C
2025-08-02 04:37:00,2.4822596926383764e-06,C
2025-08-02 04:38:00,2.6653913985028236e-06,C
2025-08-02 04:39:00,2.6756156666913844e-06,C
2025-08-02 04:40:00,2.5869566583157054e-06,C
2025-08-02 04:41:00,2.5367533045824216e-06,C
2025-08-02 04:42:00,2.5354825411138745e-06,C
2025-08-02 04:43:00,2.5307946103292965e-06,C
2025-08-02 04:44:00,2.5540751036227596e-06,C
2025-08-02 04:45:00,2.551735226242847e-06,C
2025-08-02 04:46:00,2.5615757759229005e-06,C
2025-08-02 04:47:00,2.5200606334778838e-06,C
2025-08-02 04:48:00,2.547696670652788e-06,C
2025-08-02 04:49:00,2.540927309662052e-06,C
2025-08-02 04:50:00,2.535964815279232e-06,C
2025-08-02 04:51:00,2.5506471639794003e-06,C
2025-08-02 04:52:00,2.5628424249744826e-06,C
2025-08-02 04:53:00,2.530479898223933e-06,C
2025-08-02 04:54:00,2.547677927318078e-06,C
2025-08-02 04:55:00,2.521554665622632e-06,C
2025-08-02 04:56:00,2.5009222285916273e-06,C
2025-08-02 04:57:00,2.5051146848017983e-06,C
2025-08-02 04:58:00,2.501070430568973e-06,C
2025-08-02 04:59:00,2.4949862288145618e-06,C
2025-08-02 05:00:00,2.4731653698204466e-06,C
2025-08-02 05:01:00,2.394033904136817e-06,C
2025-08-02 05:02:00,2.3647316470716833e-06,C
2025-08-02 05:03:00,2.3330822412049926e-06,C
2025-08-02 05:04:00,2.3366324023470643e-06,C
2025-08-02 05:05:00,2.350541285907487e-06,C
2025-08-02 05:06:00,2.3589328490653766e-06,C
2025-08-02 05:07:00,2.35885502608665e-06,C
2025-08-02 05:08:00,2.3725639629740607e-06,C
2025-08-02 05:09:00,2.3733741014531084e-06,C
2025-08-02 05:10:00,2.3741555797140615e-06,C
2025-08-02 05:11:00,2.392885558230662e-06,C
2025-08-02 05:12:00,2.4311609581048273e-06,C
2025-08-02 05:13:00,2.458581049214228e-06,C
2025-08-02 05:14:00,2.4657460249267646e-06,C
2025-08-02 05:15:00,2.4786173214960105e-06,C
2025-08-02 05:16:00,2.5306806091836148e-06,C
2025-08-02 05:17:00,2.565670555280724e-06,C
2025-08-02 05:18:00,2.5308769848970157e-06,C
2025-08-02 05:19:00,2.5582121001967215e-06,C
2025-08-02 05:20:00,2.559434665211991e-06,C
2025-08-02 05:21:00,2.540592855085646e-06,C
2025-08-02 05:22:00,2.5637110506724253e-06,C
2025-08-02 05:23:00,2.5149745931540415e-06,C
2025-08-02 05:24:00,2.5418511715961365e-06,C
2025-08-02 05:25:00,2.524606222806169e-06,C
2025-08-02 05:26:00,2.5360398188185915e-06,C
2025-08-02 05:27:00,2.538162974798694e-06,C
2025-08-02 05:28:00,2.552700396708766e-06,C
2025-08-02 05:29:00,2.536727389240809e-06,C
2025-08-02 05:30:00,2.5161998976732206e-06,C
2025-08-02 05:31:00,2.5148158008692373e-06,C
2025-08-02 05:32:00,2.525748389566662e-06,C
2025-08-02 05:33:00,2.534348015534871e-06,C
2025-08-02 05:34:00,2.531165854241222e-06,C
2025-08-02 05:35:00,2.5364749651487e-06,C
2025-08-02 05:36:00,2.536595766115387e-06,C
2025-08-02 05:37:00,2.5509787793945916e-06,C
2025-08-02 05:38:00,2.5828425158935916e-06,C
2025-08-02 05:39:00,2.530010457263598e-06,C
2025-08-02 05:40:00,2.5697820360290846e-06,C
2025-08-02 05:41:00,2.5285753342592254e-06,C
2025-08-02 05:42:00,2.5306942518975006e-06,C
2025-08-02 05:43:00,2.500272004998514e-06,C
2025-08-02 05:44:00,2.4928656342151747e-06,C
2025-08-02 05:45:00,2.5290022659678786e-06,C
2025-08-02 05:46:00,2.5012810125014696e-06,C
2025-08-02 05:47:00,2.5218643441219424e-06,C
2025-08-02 05:48:00,2.5151572962815632e-06,C
2025-08-02 05:49:00,2.506731894337915e-06,C
2025-08-02 05:50:00,2.5222435141252946e-06,C
2025-08-02 05:51:00,2.5196718049167298e-06,C
2025-08-02 05:52:00,2.4779080670183465e-06,C
2025-08-02 05:53:00,2.4042567743597553e-06,C
2025-08-02 05:54:00,2.377220513283384e-06,C
2025-08-02 05:55:00,2.3302390992977403e-06,C
2025-08-02 05:56:00,2.3454847540264463e-06,C
2025-08-02 05:57:00,2.3904035232280308e-06,C
2025-08-02 05:58:00,2.455692203528304e-06,C
2025-08-02 05:59:00,2.4421456282672654e-06,C
2025-08-02 06:00:00,2.4573856337831254e-06,C
2025-08-02 06:01:00,2.451149043732632e-06,C
2025-08-02 06:02:00,2.4606132057576804e-06,C
2025-08-02 06:03:00,2.466853077217752e-06,C
2025-08-02 06:04:00,2.444304663791073e-06,C
2025-08-02 06:05:00,2.426063871898899e-06,C
2025-08-02 06:06:00,2.4068341000049704e-06,C
2025-08-02 06:07:00,2.3796214477272723e-06,C
2025-08-02 06:08:00,2.3317542265998954e-06,C
2025-08-02 06:09:00,2.321803631574764e-06,C
2025-08-02 06:10:00,2.332713770754678e-06,C
2025-08-02 06:11:00,2.338441925251657e-06,C
2025-08-02 06:12:00,2.373510461361192e-06,C
2025-08-02 06:13:00,2.361744675321694e-06,C
2025-08-02 06:14:00,2.3672904151818387e-06,C
2025-08-02 06:15:00,2.370151954648607e-06,C
2025-08-02 06:16:00,2.385931621474492e-06,C
2025-08-02 06:17:00,2.4286423060611506e-06,C
2025-08-02 06:18:00,2.4290574322759086e-06,C
2025-08-02 06:19:00,2.4256276573494146e-06,C
2025-08-02 06:20:00,2.419370558565313e-06,C
2025-08-02 06:21:00,2.4238790281577094e-06,C
2025-08-02 06:22:00,2.4383425969769775e-06,C
2025-08-02 06:23:00,2.4507982479669974e-06,C
2025-08-02 06:24:00,2.44717128120471e-06,C
2025-08-02 06:25:00,2.4547540029703686e-06,C
2025-08-02 06:26:00,2.4239505034286636e-06,C
2025-08-02 06:27:00,2.4115568100322027e-06,C
2025-08-02 06:28:00,2.420749210879428e-06,C
2025-08-02 06:29:00,2.3937097053440428e-06,C
2025-08-02 06:30:00,2.38442723634397e-06,C
2025-08-02 06:31:00,2.3907496064333492e-06,C
2025-08-02 06:32:00,2.372281476334385e-06,C
2025-08-02 06:33:00,2.3542053436734508e-06,C
2025-08-02 06:34:00,2.359795316479892e-06,C
2025-08-02 06:35:00,2.36298645114284e-06,C
2025-08-02 06:36:00,2.3676504978534625e-06,C
2025-08-02 06:37:00,2.3906069791366913e-06,C
2025-08-02 06:38:00,2.361396901839177e-06,C
2025-08-02 06:39:00,2.351733428693751e-06,C
2025-08-02 06:40:00,2.3408987238156385e-06,C
2025-08-02 06:41:00,2.346509875151993e-06,C
2025-08-02 06:42:00,2.3977438379957296e-06,C
2025-08-02 06:43:00,2.4611441166071998e-06,C
2025-08-02 06:44:00,2.4681422526038715e-06,C
2025-08-02 06:45:00,2.4150514901590605e-06,C
2025-08-02 06:46:00,2.3315960276607436e-06,C
2025-08-02 06:47:00,2.3065388852727147e-06,C
2025-08-02 06:48:00,2.321222171290463e-06,C
2025-08-02 06:49:00,2.3009884412564074e-06,C
2025-08-02 06:50:00,2.2973490890735005e-06,C
2025-08-02 06:51:00,2.2355001947619554e-06,C
2025-08-02 06:52:00,2.2176589276695035e-06,C
2025-08-02 06:53:00,2.2265604782424314e-06,C
2025-08-02 06:54:00,2.216933954931493e-06,C
2025-08-02 06:55:00,2.2260155358456117e-06,C
2025-08-02 06:56:00,2.2367021917711906e-06,C
2025-08-02 06:57:00,2.2473965440641535e-06,C
2025-08-02 06:58:00,2.227637492846972e-06,C
2025-08-02 06:59:00,2.2296475621409782e-06,C
2025-08-02 07:00:00,2.2146693282867137e-06,C
2025-08-02 07:01:00,2.1847129470831614e-06,C
2025-08-02 07:02:00,2.2099348548514644e-06,C
2025-08-02 07:03:00,2.193206617935014e-06,C
2025-08-02 07:04:00,2.1848329725505617e-06,C
2025-08-02 07:05:00,2.2000242434228567e-06,C
2025-08-02 07:06:00,2.213921797535896e-06,C
2025-08-02 07:07:00,2.2168955774769514e-06,C
2025-08-02 07:08:00,2.241759226057445e-06,C
2025-08-02 07:09:00,2.2238820095742636e-06,C
2025-08-02 07:10:00,2.2274990770014664e-06,C
2025-08-02 07:11:00,2.2450056112016894e-06,C
2025-08-02 07:12:00,2.2452313762138153e-06,C
2025-08-02 07:13:00,2.238768966268739e-06,C
2025-08-02 07:14:00,2.2677186708114437e-06,C
2025-08-02 07:15:00,2.274633755633123e-06,C
2025-08-02 07:16:00,2.2278234543941298e-06,C
2025-08-02 07:17:00,2.223554352902843e-06,C
2025-08-02 07:18:00,2.2128440790252265e-06,C
2025-08-02 07:19:00,2.202643038879275e-06,C
2025-08-02 07:20:00,2.1996399358567605e-06,C
2025-08-02 07:21:00,2.1850048105261846e-06,C
2025-08-02 07:22:00,2.1715013323165862e-06,C
2025-08-02 07:23:00,2.1699216813136495e-06,C
2025-08-02 07:24:00,2.174647212915236e-06,C
2025-08-02 07:25:00,2.1898643526511768e-06,C
2025-08-02 07:26:00,2.1998005515215953e-06,C
2025-08-02 07:27:00,2.1941770165918187e-06,C
2025-08-02 07:28:00,2.177883003173355e-06,C
2025-08-02 07:29:00,2.1689053781644734e-06,C
2025-08-02 07:30:00,2.170211552536311e-06,C
2025-08-02 07:31:00,2.1665659801320977e-06,C
2025-08-02 07:32:00,2.161300223785909e-06,C
2025-08-02 07:33:00,2.184849116246641e-06,C
2025-08-02 07:34:00,2.183551017341839e-06,C
2025-08-02 07:35:00,2.1793118303969946e-06,C
2025-08-02 07:36:00,2.184717900547002e-06,C
2025-08-02 07:37:00,2.1651567564090206e-06,C
2025-08-02 07:38:00,2.154161982565258e-06,C
2025-08-02 07:39:00,2.120176866138503e-06,C
2025-08-02 07:40:00,2.060311894907639e-06,C
2025-08-02 07:41:00,2.016547345897887e-06,C
2025-08-02 07:42:00,1.9445889187926113e-06,C
2025-08-02 07:43:00,1.8837789545676592e-06,C
2025-08-02 07:44:00,1.8360982622209123e-06,C
2025-08-02 07:45:00,1.7979117637050774e-06,C
2025-08-02 07:46:00,1.7739728463573368e-06,C
2025-08-02 07:47:00,1.7683195944441263e-06,C
2025-08-02 07:48:00,1.7643416319206146e-06,C
2025-08-02 07:49:00,1.768312567007369e-06,C
2025-08-02 07:50:00,1.7923033459536229e-06,C
2025-08-02 07:51:00,1.8129214267287523e-06,C
2025-08-02 07:52:00,1.8117377089587097e-06,C
2025-08-02 07:53:00,1.808118813299111e-06,C
2025-08-02 07:54:00,1.8106441433348298e-06,C
2025-08-02 07:55:00,1.7993713720758827e-06,C
2025-08-02 07:56:00,1.7875760644997029e-06,C
2025-08-02 07:57:00,1.789845880362548e-06,C
